out_airline_company,in_airline_company,dep_city,arr_city,out_dep_date,out_dep_time,out_duration,out_stop_num,out_arr_date,out_arr_time,in_dep_date,in_dep_time,in_duration,in_stop_num,in_arr_date,in_arr_time,price_ticket,hour_scrap,day_scrap
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,5:30 PM,10h 50m,1 stop,Aug 16,10:20 AM,"1 198,37 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,10h 05m,1 stop,Aug 16,1:55 PM,"1 249,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,10h 50m,1 stop,Aug 16,10:20 AM,"1 176,16 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,10h 05m,1 stop,Aug 16,1:55 PM,"1 249,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,2:40 PM,11h 25m,1 stop,Aug 1,8:05 PM,Aug 15,5:30 PM,16h 20m,1 stop,Aug 16,3:50 PM,"1 073,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,5:30 PM,16h 20m,1 stop,Aug 16,3:50 PM,"1 073,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,16h 20m,1 stop,Aug 16,3:50 PM,"1 071,14 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,13h 30m,1 stop,Aug 16,1:00 PM,"1 073,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,2:40 PM,11h 25m,1 stop,Aug 1,8:05 PM,Aug 15,5:30 PM,13h 30m,1 stop,Aug 16,1:00 PM,"1 198,37 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,13h 30m,1 stop,Aug 16,5:20 PM,"1 199,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,5:30 PM,13h 30m,1 stop,Aug 16,1:00 PM,"1 198,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,2:40 PM,11h 25m,1 stop,Aug 1,8:05 PM,Aug 15,9:50 PM,13h 30m,1 stop,Aug 16,5:20 PM,"1 201,46 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,12h 15m,1 stop,Aug 16,10:10 AM,"1 198,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,9:50 PM,13h 30m,1 stop,Aug 16,5:20 PM,"1 201,46 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,13h 30m,1 stop,Aug 16,1:00 PM,"1 196,14 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,13h 30m,1 stop,Aug 16,5:20 PM,"1 201,46 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,12h 15m,1 stop,Aug 16,10:10 AM,"1 249,23 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,17h 40m,1 stop,Aug 16,5:10 PM,"1 096,14 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,5:30 PM,17h 40m,1 stop,Aug 16,5:10 PM,"1 098,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,17h 40m,1 stop,Aug 16,5:10 PM,"1 096,14 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 199,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,2:40 PM,11h 25m,1 stop,Aug 1,8:05 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 201,46 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 199,23 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,14h 30m,1 stop,Aug 16,12:25 PM,"1 249,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 199,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,14h 30m,1 stop,Aug 16,12:25 PM,"1 249,23 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,16h 00m,1 stop,Aug 16,1:55 PM,"1 249,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,5:30 PM,17h 40m,1 stop,Aug 16,5:10 PM,"1 098,37 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,5:30 PM,17h 40m,1 stop,Aug 16,5:10 PM,"1 096,14 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 199,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,2:40 PM,11h 25m,1 stop,Aug 1,8:05 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 201,46 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:15 AM,11h 30m,1 stop,Aug 1,1:45 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 201,46 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,14h 30m,1 stop,Aug 16,12:25 PM,"1 201,46 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,9:50 PM,15h 30m,1 stop,Aug 16,7:20 PM,"1 199,23 €",20,23
Lufthansa,Lufthansa,BRU,JFK,Aug 1,8:50 AM,12h 10m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,14h 30m,1 stop,Aug 16,12:25 PM,"1 249,23 €",20,23
"Lufthansa, operated by Brussels Airlines",Lufthansa,BRU,JFK,Aug 1,9:35 AM,11h 25m,1 stop,Aug 1,3:00 PM,Aug 15,3:55 PM,16h 00m,1 stop,Aug 16,1:55 PM,"1 249,23 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,4:30 PM,10h 15m,1 stop,Aug 16,8:45 AM,"911,66 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,8:55 PM,11h 20m,1 stop,Aug 16,2:15 PM,"933,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,4:30 PM,11h 45m,1 stop,Aug 16,10:15 AM,"933,81 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:20 AM,14h 05m,1 stop,Aug 1,2:25 PM,Aug 15,4:30 PM,10h 15m,1 stop,Aug 16,8:45 AM,"935,81 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:20 AM,14h 05m,1 stop,Aug 1,2:25 PM,Aug 15,4:30 PM,11h 45m,1 stop,Aug 16,10:15 AM,"935,81 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:55 AM,11h 50m,1 stop,Aug 1,12:45 PM,Aug 15,4:30 PM,10h 15m,1 stop,Aug 16,8:45 AM,"1 059,56 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,4:30 PM,15h 45m,1 stop,Aug 16,2:15 PM,"935,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:45 AM,12h 30m,1 stop,Aug 1,4:15 PM,Aug 15,4:30 PM,10h 15m,1 stop,Aug 16,8:45 AM,"1 074,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,7:25 PM,17h 00m,1 stop,Aug 16,6:25 PM,"933,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,8:55 PM,16h 35m,1 stop,Aug 16,7:30 PM,"933,81 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:55 AM,11h 50m,1 stop,Aug 1,12:45 PM,Aug 15,8:55 PM,11h 20m,1 stop,Aug 16,2:15 PM,"918,28 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:55 AM,11h 50m,1 stop,Aug 1,12:45 PM,Aug 15,4:30 PM,11h 45m,1 stop,Aug 16,10:15 AM,"933,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:45 AM,12h 30m,1 stop,Aug 1,4:15 PM,Aug 15,8:55 PM,11h 20m,1 stop,Aug 16,2:15 PM,"1 074,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:45 AM,12h 30m,1 stop,Aug 1,4:15 PM,Aug 15,4:30 PM,11h 45m,1 stop,Aug 16,10:15 AM,"1 074,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,7:25 PM,21h 05m,1 stop,Aug 16,10:30 PM,"888,28 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,4:30 PM,10h 15m,1 stop,Aug 16,8:45 AM,"824,34 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:20 AM,14h 05m,1 stop,Aug 1,2:25 PM,Aug 15,8:55 PM,16h 35m,1 stop,Aug 16,7:30 PM,"935,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,8:55 PM,11h 20m,1 stop,Aug 16,2:15 PM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,4:30 PM,11h 45m,1 stop,Aug 16,10:15 AM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:15 AM,11h 10m,1 stop,Aug 1,2:25 PM,Aug 15,4:30 PM,21h 00m,1 stop,Aug 16,7:30 PM,"935,81 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:20 AM,14h 05m,1 stop,Aug 1,2:25 PM,Aug 15,7:25 PM,21h 05m,1 stop,Aug 16,10:30 PM,"890,28 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:55 AM,11h 50m,1 stop,Aug 1,12:45 PM,Aug 15,4:30 PM,15h 45m,1 stop,Aug 16,2:15 PM,"935,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:45 AM,12h 30m,1 stop,Aug 1,4:15 PM,Aug 15,4:30 PM,15h 45m,1 stop,Aug 16,2:15 PM,"890,28 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:55 AM,11h 50m,1 stop,Aug 1,12:45 PM,Aug 15,7:25 PM,17h 00m,1 stop,Aug 16,6:25 PM,"1 074,34 €",20,23
"Swiss, operated by Brussels Airlines",Swiss,BRU,JFK,Aug 1,6:55 AM,11h 50m,1 stop,Aug 1,12:45 PM,Aug 15,8:55 PM,16h 35m,1 stop,Aug 16,7:30 PM,"1 074,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:45 AM,12h 30m,1 stop,Aug 1,4:15 PM,Aug 15,7:25 PM,17h 00m,1 stop,Aug 16,6:25 PM,"1 058,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,9:45 AM,12h 30m,1 stop,Aug 1,4:15 PM,Aug 15,8:55 PM,16h 35m,1 stop,Aug 16,7:30 PM,"1 074,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,4:30 PM,15h 45m,1 stop,Aug 16,2:15 PM,"1 058,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,8:55 PM,16h 35m,1 stop,Aug 16,7:30 PM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,7:25 PM,21h 05m,1 stop,Aug 16,10:30 PM,"778,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,4:30 PM,21h 00m,1 stop,Aug 16,7:30 PM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,7:25 PM,30h 55m,1 stop,Aug 17,8:20 AM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,7:25 PM,32h 10m,1 stop,Aug 17,9:35 AM,"786,99 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,8:55 PM,29h 50m,1 stop,Aug 17,8:45 AM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,8:55 PM,16h 35m,1 stop,Aug 16,7:30 PM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,7:25 PM,21h 05m,1 stop,Aug 16,10:30 PM,"778,81 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,4:30 PM,21h 00m,1 stop,Aug 16,7:30 PM,"826,34 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,7:25 PM,30h 55m,1 stop,Aug 17,8:20 AM,"784,99 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,7:25 PM,32h 10m,1 stop,Aug 17,9:35 AM,"786,99 €",20,23
Swiss,Swiss,BRU,JFK,Aug 1,8:15 PM,26h 00m,1 stop,Aug 2,4:15 PM,Aug 15,8:55 PM,29h 50m,1 stop,Aug 17,8:45 AM,"826,34 €",20,23
